ledger,date,clustering,exclude_contract_addresses,top_limit_type,top_limit_value,exclude_below_fees,exclude_below_usd_cent,hhi,shannon_entropy,gini,total_entities,tau=0.33,tau=0.5,tau=0.66,mpr,theil
dogecoin,2019-09-01,False,False,absolute,0,False,True,146.51335463073664,10.394591770196492,0.9927750106717688,3043070,13,58,377,0.0849472907615549,7.723395453778968
dogecoin,2019-10-01,False,False,absolute,0,False,True,151.68261847180685,10.3349741057611,0.9926282758710192,2971858,13,52,363,0.0868249180043494,7.741039741779156
dogecoin,2019-11-01,False,False,absolute,0,False,True,157.3257117813617,10.225596496590876,0.99279489051849,3022875,11,47,325,0.0865147757022016,7.833875542098018
dogecoin,2019-12-01,False,False,absolute,0,False,True,156.4153502552288,10.223098016251583,0.9929780357018554,3033292,11,50,318,0.0862175301948387,7.839047489848278
dogecoin,2020-01-01,False,False,absolute,0,False,True,165.49801133478866,10.202365933257758,0.9929379442106708,3081031,11,48,317,0.0918248250038046,7.869033657389585
dogecoin,2020-02-01,False,False,absolute,0,False,True,169.433815436177,10.192394435057253,0.9929265553818916,3078929,11,48,319,0.0942324899454717,7.875262901487094
dogecoin,2020-03-01,False,False,absolute,0,False,True,166.08264416091274,10.197856396847085,0.9927145425046676,2898250,11,50,315,0.091992892391402,7.811002255139722
dogecoin,2020-04-01,False,False,absolute,0,False,True,200.85067764241035,10.052385012925606,0.9928511496084904,2881494,10,44,276,0.1117677105252465,7.906037138071748
dogecoin,2020-05-01,False,False,absolute,0,False,True,215.6779649785839,10.004451068844467,0.9926571054718696,2956258,10,41,258,0.1188471382431379,7.964877785828573
dogecoin,2020-06-01,False,False,absolute,0,False,True,223.8141936675864,9.998576385865508,0.9925718826151584,2967025,10,42,260,0.1226456234345246,7.972585293700443
dogecoin,2020-07-01,False,False,absolute,0,False,True,222.25744690421095,10.080475529598717,0.992554536217692,3031581,10,46,303,0.1222352310050953,7.937341631431419
dogecoin,2020-08-01,False,False,absolute,0,False,True,293.48085111753204,9.665189024494229,0.9929748554879112,2772163,7,31,203,0.1458210349714434,8.13573991810315
dogecoin,2020-09-01,False,False,absolute,0,False,True,310.9402694906791,9.68276592252868,0.9929487780420432,2839103,7,33,217,0.1533556996849211,8.14741681604619
dogecoin,2020-10-01,False,False,absolute,0,False,True,314.64252558055443,9.756084687056742,0.9925981054137296,2931639,7,35,246,0.1541879909679489,8.128669616062606
dogecoin,2020-11-01,False,False,absolute,0,False,True,311.78926675129713,9.840967086549632,0.9927982281053284,2962455,7,40,296,0.154015276151371,8.080290284396703
dogecoin,2020-12-01,False,False,absolute,0,False,True,366.95810107220353,9.58728368245645,0.9926812925236012,3010247,5,29,225,0.1654847929936594,8.272134039329938
